EKSEN1,EKSEN2,EKSEN3,EKSEN4,EKSEN5
-1.9182,207.49,209.84,-1.9444,25.325
-1.9286,207.48,209.84,-1.955,25.302
-1.939,207.47,209.84,-1.9657,25.278
-1.9494,207.46,209.84,-1.9764,25.255
-1.9599,207.44,209.84,-1.9872,25.231
-1.9704,207.43,209.84,-1.998,25.208
-1.9809,207.42,209.84,-2.0088,25.184
-1.9915,207.41,209.84,-2.0196,25.16
-2.0021,207.39,209.83,-2.0305,25.137
-2.0127,207.38,209.83,-2.0414,25.113
-2.0234,207.37,209.83,-2.0523,25.089
-2.0341,207.36,209.83,-2.0633,25.065
-2.0448,207.34,209.83,-2.0743,25.041
-2.0556,207.33,209.83,-2.0854,25.017
-2.0664,207.32,209.83,-2.0964,24.993
-2.0772,207.31,209.83,-2.1076,24.969
-2.088,207.3,209.83,-2.1187,24.945
-2.0989,207.28,209.82,-2.1299,24.921
-2.1098,207.27,209.82,-2.1411,24.897
-2.1208,207.26,209.82,-2.1523,24.873
-2.1318,207.25,209.82,-2.1636,24.848
-2.1428,207.23,209.82,-2.1749,24.824
-2.1538,207.22,209.82,-2.1862,24.8
-2.1649,207.21,209.82,-2.1976,24.775
-2.176,207.2,209.82,-2.209,24.751
-2.1871,207.18,209.82,-2.2204,24.726
-2.1983,207.17,209.81,-2.2319,24.702
-2.2094,207.16,209.81,-2.2434,24.677
-2.2207,207.14,209.81,-2.255,24.652
-2.2319,207.13,209.81,-2.2665,24.628
-2.2432,207.12,209.81,-2.2781,24.603
-2.2545,207.11,209.81,-2.2898,24.578
-2.2659,207.09,209.81,-2.3014,24.553
-2.2772,207.08,209.81,-2.3131,24.529
-2.2887,207.07,209.8,-2.3249,24.504
-2.3001,207.06,209.8,-2.3367,24.479
-2.3116,207.04,209.8,-2.3485,24.454
-2.3231,207.03,209.8,-2.3603,24.429
-2.3346,207.02,209.8,-2.3722,24.404
-2.3462,207,209.8,-2.3841,24.379
-2.3578,206.99,209.8,-2.396,24.353
-2.3694,206.98,209.8,-2.408,24.328
-2.381,206.97,209.79,-2.42,24.303
-2.3927,206.95,209.79,-2.432,24.278
-2.4045,206.94,209.79,-2.4441,24.252
-2.4162,206.93,209.79,-2.4562,24.227
-2.428,206.91,209.79,-2.4683,24.202
-2.4398,206.9,209.79,-2.4805,24.176
-2.4516,206.89,209.79,-2.4927,24.151
-2.4635,206.87,209.79,-2.5049,24.125
-2.4754,206.86,209.78,-2.5172,24.1
-2.4874,206.85,209.78,-2.5295,24.074
-2.4993,206.84,209.78,-2.5418,24.048
-2.5113,206.82,209.78,-2.5542,24.023
-2.5233,206.81,209.78,-2.5666,23.997
-2.5354,206.8,209.78,-2.579,23.971
-2.5475,206.78,209.78,-2.5915,23.945
-2.5596,206.77,209.78,-2.6039,23.92
-2.5718,206.76,209.77,-2.6165,23.894
-2.584,206.74,209.77,-2.629,23.868
-2.5962,206.73,209.77,-2.6416,23.842
-2.6084,206.72,209.77,-2.6543,23.816
-2.6207,206.7,209.77,-2.6669,23.79
-2.633,206.69,209.77,-2.6796,23.764
-2.6453,206.68,209.77,-2.6924,23.738
-2.6577,206.67,209.76,-2.7051,23.712
-2.6701,206.65,209.76,-2.7179,23.685
-2.6825,206.64,209.76,-2.7307,23.659
-2.695,206.63,209.76,-2.7436,23.633
-2.7075,206.61,209.76,-2.7565,23.607
-2.72,206.6,209.76,-2.7694,23.58
-2.7326,206.59,209.76,-2.7824,23.554
-2.7451,206.57,209.75,-2.7954,23.528
-2.7578,206.56,209.75,-2.8084,23.501
-2.7704,206.55,209.75,-2.8215,23.475
-2.7831,206.53,209.75,-2.8346,23.448
-2.7958,206.52,209.75,-2.8477,23.422
-2.8085,206.51,209.75,-2.8608,23.395
-2.8213,206.49,209.74,-2.874,23.369
-2.8341,206.48,209.74,-2.8873,23.342
-2.8469,206.47,209.74,-2.9005,23.315
-2.8598,206.45,209.74,-2.9138,23.289
-2.8727,206.44,209.74,-2.9271,23.262
-2.8856,206.43,209.74,-2.9405,23.235
-2.8985,206.41,209.74,-2.9539,23.209
-2.9115,206.4,209.73,-2.9673,23.182
-2.9245,206.39,209.73,-2.9807,23.155
-2.9376,206.37,209.73,-2.9942,23.128
-2.9507,206.36,209.73,-3.0077,23.101
-2.9638,206.35,209.73,-3.0213,23.074
-2.9769,206.33,209.73,-3.0349,23.047
