EKSEN1,EKSEN2,EKSEN3,EKSEN4,EKSEN5
-1.5522e-17,210.46,209.92,-2.236e-18,30.575
-1.3722e-17,210.47,209.92,-2.4e-18,30.58
-1.5411e-17,210.47,209.92,-2.069e-18,30.585
-1.7386e-17,210.48,209.92,-1.6102e-18,30.591
-1.7543e-17,210.48,209.92,-1.4334e-18,30.596
-1.9259e-17,210.48,209.92,-1.2815e-18,30.602
-1.7727e-17,210.49,209.92,-6.2766e-19,30.607
-1.7886e-17,210.49,209.92,-5.6918e-19,30.613
-1.5536e-17,210.5,209.92,-1.1243e-18,30.618
-1.6772e-17,210.5,209.92,-1.4415e-18,30.624
-1.7419e-17,210.51,209.92,-1.0262e-18,30.629
-1.8831e-17,210.51,209.91,-1.5187e-18,30.635
-1.6921e-17,210.51,209.91,-1.4706e-18,30.64
-1.5658e-17,210.52,209.91,-9.1305e-19,30.646
-1.7754e-17,210.52,209.91,-1.0761e-18,30.652
-1.9694e-17,210.53,209.91,-8.8571e-19,30.657
-1.9898e-17,210.53,209.91,-8.5951e-19,30.663
-1.8609e-17,210.54,209.91,-3.3522e-19,30.669
-1.8272e-17,210.54,209.91,-3.7043e-19,30.675
-1.663e-17,210.55,209.91,-5.8586e-19,30.68
-1.4468e-17,210.55,209.91,-5.9144e-19,30.686
-1.2809e-17,210.56,209.91,-2.1205e-19,30.692
-1.4821e-17,210.56,209.91,-2.0687e-19,30.698
-1.4859e-17,210.57,209.91,-2.5777e-19,30.704
-1.3735e-17,210.57,209.9,4.0867e-19,30.71
-1.1517e-17,210.58,209.9,5.2699e-19,30.716
-1.1204e-17,210.58,209.9,1.5977e-19,30.722
-8.6104e-18,210.59,209.9,-2.38e-19,30.728
-1.0546e-17,210.59,209.9,-5.4319e-19,30.734
-1.263e-17,210.6,209.9,-4.2622e-19,30.74
-1.1073e-17,210.6,209.9,7.7086e-21,30.747
-8.9684e-18,210.61,209.9,-2.9958e-19,30.753
-9.1495e-18,210.61,209.9,-5.4412e-19,30.759
-7.7918e-18,210.62,209.9,-2.042e-19,30.765
-9.9279e-18,210.62,209.9,-1.6935e-19,30.772
-1.2074e-17,210.63,209.9,-1.3377e-19,30.778
-1.0287e-17,210.63,209.89,-1.9909e-19,30.784
-1.0658e-17,210.64,209.89,8.74e-20,30.791
-1.0285e-17,210.64,209.89,-2.5347e-19,30.797
-1.1911e-17,210.65,209.89,-6.6225e-19,30.803
